letter,xbox,ybox,width,height,onpix,xbar,ybar,x2bar,y2bar,xybar,x2ybar,xy2bar,xedge,xedgey,yedge,yedgex
R,20.5,22.0,23,28,266,0.026806145799280756,-0.037862513426423154,45.964285714285715,72.6390977443609,-11.191729323308271,30.80263157894737,97.98872180451127,4.260869565217392,2218,3.1785714285714284,1964
S,21.0,21.5,24,29,245,0.02704081632653062,0.010063335679099216,40.55102040816327,91.36020408163266,-9.56530612244898,30.695918367346938,31.09285714285714,3.3333333333333335,1846,3.4482758620689653,2175
T,23.5,22.0,23,28,167,-0.08812809164280141,-0.1725834046193327,30.202095808383234,106.22155688622755,-10.104790419161677,-202.9805389221557,-139.17664670658684,3.217391304347826,1702,2.642857142857143,1644
U,23.5,22.0,25,28,234,-0.050085470085470124,0.03693528693528693,72.42094017094017,76.12820512820512,-17.504273504273506,-62.73290598290598,-113.3931623931624,4.0,2339,2.6785714285714284,1667
V,24.5,22.0,25,28,207,-0.12550724637681157,-0.016908212560386486,57.76690821256039,67.31400966183575,-13.642512077294686,-220.5048309178744,-194.2415458937198,3.96,2327,2.5357142857142856,1627
W,24.0,22.0,34,28,355,-0.09461474730737361,-0.017907444668008057,108.44507042253521,64.30985915492958,-10.092957746478874,-167.4676056338028,-199.33802816901408,4.205882352941177,3358,2.892857142857143,1853
X,23.5,22.0,29,28,211,-0.004657623794737707,-0.0005077860528097032,42.65758293838863,73.58767772511848,-18.661137440758292,24.489336492890995,-0.9691943127962085,3.3448275862068964,2228,3.107142857142857,1977
Y,23.0,22.0,22,28,164,-0.10837028824833697,-0.09124564459930314,34.079268292682926,69.82317073170732,-7.396341463414634,-205.5670731707317,-147.39634146341464,3.909090909090909,2080,2.5,1552
Z,21.5,22.0,27,28,241,0.006992469648071349,0.03141671606401898,45.635892116182575,117.53526970954357,-38.178423236514526,18.12863070539419,31.684647302904565,2.740740740740741,1702,3.7857142857142856,2310
A,19.0,22.5,28,31,311,0.01561782269177771,0.037807281402344135,51.369774919614144,74.64871382636656,0.6977491961414791,374.06752411575565,28.964630225080384,3.607142857142857,2259,2.7419354838709675,1750
B,20.5,22.5,23,31,409,-0.05639417455086638,0.0001183058600836311,57.98105134474328,99.62408312958435,3.2548899755501224,39.507029339853304,-171.0528728606357,4.217391304347826,2201,3.2903225806451615,2171
C,20.0,22.5,26,33,280,-0.07802197802197802,0.004978354978354987,69.25,136.86428571428573,-0.5428571428571428,0.9892857142857143,174.97857142857143,3.3076923076923075,1967,2.878787878787879,2036
D,22.0,22.5,26,31,368,-0.057065217391304386,0.0011395511921459124,86.1195652173913,111.54891304347827,0.16847826086956522,0.8505434782608695,-314.03940217391306,3.8846153846153846,2295,2.935483870967742,2002
E,21.0,22.5,20,31,332,-0.10240963855421689,-0.006607073455110791,45.54216867469879,114.12951807228916,-0.40963855421686746,-5.734939759036145,-116.84939759036145,3.85,1755,3.225806451612903,2213
F,19.0,22.5,20,31,251,-0.1860557768924303,-0.1279398534892687,48.35059760956175,96.79183266932272,-7.199203187250996,-104.9003984063745,-268.62749003984067,3.85,1755,2.5806451612903225,1662
G,21.0,22.5,28,33,369,0.015485869144405686,0.025909501519257666,85.32791327913279,114.14159891598916,6.21409214092141,91.39295392953929,215.50677506775068,3.4285714285714284,2142,3.272727272727273,2417
H,21.0,22.5,24,31,325,0.0010256410256409925,-0.00709677419354835,93.04615384615384,67.65923076923077,-0.08615384615384615,-5.71076923076923,0.30153846153846153,4.375,2381,2.2580645161290325,1515
I,21.0,22.5,12,31,182,-0.023809523809523725,0.0,6.857142857142857,122.53571428571429,0.0,0.0,-16.071428571428573,6.416666666666667,1755,2.161290322580645,1454
J,13.0,23.0,14,32,183,0.21740827478532385,0.016393442622950838,23.25136612021858,122.38251366120218,-13.224043715846994,-5.759562841530054,168.87431693989072,5.642857142857143,1771,2.09375,1276
K,21.0,22.5,24,31,304,-0.12637061403508776,0.008382852292020326,64.86184210526316,82.375,1.207236842105263,17.325657894736842,-69.47532894736842,4.458333333333333,2432,2.7096774193548385,1886
L,18.5,22.5,19,31,192,-0.24561403508771926,0.15053763440860218,51.916666666666664,122.58333333333333,9.333333333333334,117.83333333333333,-323.1666666666667,4.052631578947368,1755,2.096774193548387,1360
M,23.0,22.5,28,31,405,-0.0014109347442680584,-0.056909597769812845,112.42469135802469,76.15123456790124,-0.18518518518518517,-124.33827160493827,1.9703703703703703,5.0,3267,2.3870967741935485,1657
N,21.0,22.5,24,31,384,0.0032552083333333335,-0.005376344086021544,81.578125,82.47916666666667,13.088541666666666,2.171875,-6.235677083333333,5.458333333333333,2992,2.2580645161290325,1515
O,21.5,22.5,29,33,364,0.005494505494505537,-0.00016650016650021973,95.01923076923077,110.68406593406593,0.14835164835164835,-1.5178571428571428,34.0260989010989,3.6206896551724137,2385,2.9393939393939394,2108
P,19.0,22.5,20,31,284,-0.1190140845070422,-0.11006360745115858,50.056338028169016,84.29929577464789,-9.538732394366198,-108.02464788732394,-253.79929577464787,4.45,2097,2.5483870967741935,1636
Q,21.0,23.0,30,40,422,0.029620853080568683,-0.020201421800947906,92.74644549763033,152.09715639810426,23.075829383886255,-89.57345971563981,355.1611374407583,3.7666666666666666,2609,2.675,2371
R,23.5,22.5,25,31,348,-0.11977011494252877,-0.0362439747868001,62.20402298850575,90.10632183908046,11.08764367816092,24.64439655172414,-227.67672413793105,4.12,2289,2.903225806451613,2045
S,20.0,22.5,24,33,323,-0.023606811145510775,0.012524627075710637,51.95356037151703,115.87848297213623,8.791021671826625,32.95201238390093,-86.42647058823529,3.5416666666666665,1935,3.303030303030303,2239
T,19.5,22.5,27,31,224,0.0,-0.1935483870967742,33.25,133.25,0.0,-455.5,0.0,2.8518518518518516,1755,2.3548387096774195,1536
U,22.0,23.0,24,32,299,0.0026477146042362953,0.045882107023411334,87.97658862876254,98.91304347826087,0.8193979933110368,-146.51170568561872,10.424749163879598,4.458333333333333,2457,2.1875,1540
V,19.0,22.5,28,31,263,0.007061379684953779,-0.014289218692505828,59.00380228136882,83.11692015209125,0.973384030418251,-429.5703422053232,13.342205323193916,3.75,2441,2.3870967741935485,1541
W,21.5,22.5,39,31,454,0.004122896193380781,-0.008100042631803323,122.95484581497797,81.30726872246696,0.8193832599118943,-307.807268722467,9.52477973568282,3.9743589743589745,3588,2.7419354838709675,1850
X,19.5,22.5,25,31,276,-0.0026086956521739067,0.0022206638616175667,46.09782608695652,89.01086956521739,1.4547101449275361,8.701992753623188,-9.92572463768116,4.12,2340,2.935483870967742,1887
Y,19.5,22.5,25,31,205,-0.004975609756097583,-0.0932336742722266,33.05975609756098,83.75243902439024,1.0621951219512196,-364.1420731707317,-11.567682926829269,3.64,2196,2.2903225806451615,1497
Z,19.5,22.5,25,31,309,-0.00498381877022652,0.010804885687441295,45.279126213592235,144.36650485436894,-14.465210355987056,56.88309061488673,-11.157362459546926,3.08,1755,3.5161290322580645,2238
A,20.5,22.0,23,28,300,-0.0018840579710144784,0.04416666666666672,36.92333333333333,62.836666666666666,0.7283333333333334,235.14916666666667,-1.3116666666666668,4.130434782608695,2153,2.7142857142857144,1622
B,21.5,22.0,21,28,397,-0.05079764903442484,-0.0002698812522489951,47.4691435768262,78.63727959697734,1.1473551637279598,13.519521410579346,-104.6486146095718,4.333333333333333,2091,3.392857142857143,2097
C,21.0,22.0,24,30,293,-0.058447098976109224,-0.0014789533560865208,54.11262798634812,93.9283276450512,-0.447098976109215,4.706484641638225,60.351535836177476,3.6666666666666665,2024,2.966666666666667,1971
D,23.0,22.0,24,28,373,-0.05965147453083105,-0.003734201455381075,67.6461126005362,82.84986595174263,-0.7050938337801609,-5.487935656836461,-224.37801608579088,3.9583333333333335,2185,3.0,1880
E,18.0,22.0,20,28,315,-0.14079365079365083,-0.00022675736961451167,41.46984126984127,93.55555555555556,0.8158730158730159,6.974603174603175,-127.03174603174604,3.7,1702,3.357142857142857,1918
F,20.5,22.0,19,28,250,-0.19368421052631576,-0.11071428571428577,41.65,78.7,-7.49,-75.895,-210.03,3.8947368421052633,1702,2.7142857142857144,1631
G,21.0,22.0,24,30,357,0.011204481792717047,0.021755368814192384,59.070028011204485,79.92436974789916,6.221288515406163,80.60224089635854,96.28851540616246,4.041666666666667,2177,3.2,2146
H,22.0,22.0,22,28,342,0.0,-0.002715121136173718,72.50877192982456,59.58479532163743,0.0,-1.064327485380117,0.0,4.5,2275,2.4285714285714284,1496
I,17.0,22.0,4,28,145,0.0,0.0,2.0,70.0,0.0,0.0,0.0,18.5,1702,1.7857142857142858,1075
J,13.5,22.5,11,29,164,0.22782705099778286,0.03343145500420519,12.945121951219512,79.5060975609756,-8.963414634146341,-1.6539634146341464,123.29115853658537,6.818181818181818,1710,1.9655172413793103,1152
K,22.0,22.0,22,28,321,-0.11653922401585959,0.0027814864263462674,50.67601246105919,67.68535825545172,4.2367601246105915,37.8006230529595,-73.02803738317758,4.590909090909091,2322,2.7857142857142856,1771
L,20.5,22.0,19,28,204,-0.24432404540763675,0.12937675070028007,48.28921568627451,95.48529411764706,8.678921568627452,86.73897058823529,-262.9877450980392,3.8947368421052633,1702,2.3214285714285716,1400
M,22.5,22.0,29,28,522,-0.001981767736821246,-0.004378762999452691,101.21934865900383,68.59386973180077,0.5459770114942529,-76.91954022988506,-6.727969348659004,5.0344827586206895,3298,2.7142857142857144,1698
N,22.0,22.0,22,28,392,-0.01437847866419291,-0.006650874635568523,62.26020408163265,66.66581632653062,8.553571428571429,9.691326530612244,-29.43622448979592,5.5,2792,2.4642857142857144,1511
O,21.5,22.0,25,30,359,0.01387186629526468,0.0,66.01044568245125,79.62116991643454,0.0,0.0,39.94428969359331,3.96,2277,2.8666666666666667,1879
P,21.5,22.0,21,28,300,-0.12666666666666668,-0.11452380952380954,50.85,68.98666666666666,-9.25,-93.28166666666667,-216.85333333333332,3.9523809523809526,1963,2.7857142857142856,1694
Q,21.5,23.0,25,36,409,0.03261613691931544,-0.0226840532464004,62.117970660146696,109.29095354523227,10.190709046454767,-102.35085574572128,196.55501222493888,4.2,2417,2.611111111111111,2115
R,19.0,22.0,22,28,362,-0.07496233048719231,-0.045382794001578554,51.30110497237569,71.93370165745857,2.483425414364641,-14.4060773480663,-102.34530386740332,4.318181818181818,2133,3.0714285714285716,1808
S,19.5,22.0,21,30,303,0.018937608046518863,0.008360836083608329,36.85726072607261,84.29702970297029,7.257425742574258,40.45214521452145,14.864686468646864,4.0476190476190474,1948,3.2666666666666666,2029
T,19.0,22.0,22,28,217,0.0,-0.14812376563528634,19.806451612903224,99.03225806451613,0.0,-230.87557603686636,0.0,3.3636363636363638,1702,2.4285714285714284,1427
U,21.0,22.5,22,29,298,-0.014338010982306219,0.03193705160842403,70.19463087248322,77.06208053691275,4.104026845637584,-107.38590604026845,-7.528523489932886,4.590909090909091,2347,2.3448275862068964,1473
V,20.0,22.0,24,28,272,0.0035232843137255423,-0.028230042016806678,40.7610294117647,68.61397058823529,1.1580882352941178,-264.18014705882354,-3.0183823529411766,4.083333333333333,2314,2.5,1490
W,22.0,22.0,32,28,474,-0.004746835443038,-0.017555756479807068,85.70886075949367,67.39873417721519,0.4177215189873418,-169.78481012658227,-12.050632911392405,4.5625,3418,2.7857142857142856,1716
X,20.5,22.0,23,28,294,-0.008577343981070747,0.0009718172983479434,34.73979591836735,75.61224489795919,2.003401360544218,28.782312925170068,-14.013605442176871,4.086956521739131,2153,3.0714285714285716,1819
Y,19.5,22.0,23,28,225,0.00589371980676328,-0.08952380952380956,27.378888888888888,69.79555555555555,1.64,-262.3777777777778,4.724444444444444,3.739130434782609,2080,2.4642857142857144,1458
Z,19.5,22.0,21,28,295,0.0034705407586763555,0.0060532687651332195,31.748305084745763,107.2813559322034,-12.915254237288135,21.9,20.315254237288137,3.5238095238095237,1702,3.4285714285714284,1995
A,19.5,22.5,23,33,195,0.0012263099219621688,0.024786324786324754,42.66025641025641,84.57820512820513,0.8294871794871795,332.67115384615386,11.699358974358974,4.695652173913044,2414,2.393939393939394,1653
B,21.5,22.5,21,33,260,-0.05512820512820514,0.00675990675990679,53.88076923076923,115.91153846153846,0.5096153846153846,27.817307692307693,-207.66634615384615,5.0,2395,3.242424242424242,2344
C,20.5,22.5,23,33,189,-0.0794801012192317,-0.006493506493506524,65.80555555555556,138.7473544973545,0.7976190476190477,-20.3234126984127,82.18849206349206,4.086956521739131,2130,2.727272727272727,1944
D,23.0,22.5,24,33,228,-0.04422514619883048,0.002126528442317869,80.49122807017544,131.08333333333334,-3.8157894736842106,2.960526315789474,-386.1513157894737,4.5,2467,2.727272727272727,2015
E,17.5,20.5,19,33,230,-0.1663615560640732,-0.0034255599472990984,45.58913043478261,149.66739130434783,0.05652173913043478,-1.6108695652173912,-202.62934782608696,4.157894736842105,1868,2.878787878787879,1884
F,20.5,22.5,19,33,144,-0.23464912280701747,-0.13657407407407401,50.138888888888886,111.76388888888889,-2.6354166666666665,-123.93229166666667,-357.1354166666667,4.157894736842105,1800,2.3636363636363638,1647
G,21.0,22.0,24,34,241,0.00017289073305670755,0.038442762997315076,74.1701244813278,118.63485477178423,11.751037344398341,165.37759336099586,115.20331950207469,4.5,2354,2.9411764705882355,2211
H,22.0,22.5,22,33,223,0.05462698736241333,-0.013249082755809168,85.77578475336323,72.85986547085201,-0.6322869955156951,-18.820627802690584,118.2914798206278,5.0,2493,2.0606060606060606,1496
I,16.0,20.5,2,33,100,-0.009999999999999787,0.0,0.66,92.73,0.0,0.0,-5.445,39.5,1868,1.4545454545454546,1038
J,12.0,22.5,10,33,87,0.31149425287356325,0.09317311041448974,16.24137931034483,119.79022988505747,-7.258620689655173,2.2471264367816093,214.25,7.9,1800,1.696969696969697,1122
K,22.0,22.5,22,33,192,-0.109375,-0.006628787878787879,58.447916666666664,88.86458333333333,4.927083333333333,52.583333333333336,-7.1328125,5.2272727272727275,2610,2.4242424242424243,1814
L,20.0,22.5,18,33,119,-0.24603174603174605,0.20129870129870128,52.142857142857146,158.25,6.642857142857143,166.07142857142858,-364.25,4.388888888888889,1800,1.9393939393939394,1370
M,26.0,22.5,30,33,333,0.028228228228228267,-0.007507507507507532,128.18618618618618,93.32507507507508,0.1981981981981982,-212.3783783783784,70.44594594594595,5.733333333333333,3846,2.303030303030303,1796
N,22.0,22.5,22,33,256,0.043146306818181816,-0.015151515151515152,76.60546875,90.875,13.771484375,-35.626953125,55.1669921875,6.363636363636363,3186,2.090909090909091,1527
O,21.5,20.5,25,33,233,-0.009527896995708147,0.00539732084796465,82.2843347639485,114.55901287553648,-1.2199570815450644,9.636802575107296,-26.905042918454935,4.36,2603,2.757575757575758,1979
P,21.0,22.5,20,33,186,-0.10295698924731181,-0.1371782339524275,57.016129032258064,96.80913978494624,-11.991935483870968,-175.83064516129033,-244.6438172043011,4.65,2227,2.484848484848485,1759
Q,20.5,22.0,25,40,258,0.0268217054263566,-0.019864341085271332,75.19573643410853,153.42248062015503,10.563953488372093,-164.15213178294573,173.78875968992247,4.64,2773,2.525,2186
R,18.5,20.5,21,33,268,-0.07853589196872775,-0.0625282677521483,58.33955223880597,100.26492537313433,3.71455223880597,-44.202425373134325,-160.6660447761194,5.095238095238095,2506,2.727272727272727,1875
S,19.0,22.5,22,33,203,0.009404388714733581,0.004254366323331824,44.45320197044335,125.48152709359606,11.19704433497537,34.58128078817734,-0.43103448275862066,4.181818181818182,2084,3.1818181818181817,2138
T,16.5,20.5,23,33,163,0.015070685516137694,-0.18191113589886596,20.863496932515336,150.38496932515338,-0.7469325153374233,-315.74616564417175,35.79217791411043,3.4347826086956523,1868,2.090909090909091,1386
U,19.0,20.5,22,33,193,-0.048045219029675,0.05173496624273829,85.74093264248705,109.87694300518135,6.331606217616581,-99.02590673575129,-72.53367875647669,5.045454545454546,2684,2.0606060606060606,1427
V,19.5,22.5,23,33,174,-0.007996001999000567,-0.027516544757924043,47.14655172413793,91.1580459770115,1.1005747126436782,-383.36494252873564,-23.488505747126435,4.782608695652174,2544,2.090909090909091,1458
W,23.5,20.5,37,33,317,-0.009591610537982754,-0.021843036038619645,115.68217665615143,92.83044164037855,0.11435331230283911,-322.9309936908517,-45.918375394321764,4.648648648648648,4193,2.515151515151515,1883
X,19.5,22.5,23,33,202,-0.0038743004735255783,-0.003750375037503794,40.89356435643565,97.62623762376238,1.391089108910891,36.23143564356435,-10.205445544554456,4.6521739130434785,2424,2.696969696969697,1848
Y,17.0,20.5,24,33,152,-0.005756578947368436,-0.08393141945773526,32.546052631578945,96.61842105263158,1.325657894736842,-389.88486842105266,-14.100328947368421,4.0,2429,2.121212121212121,1415
Z,19.0,22.5,22,33,208,-0.0052447552447553066,0.0470571095571096,36.69230769230769,164.31730769230768,-23.21153846153846,97.65384615384616,5.009615384615385,3.590909090909091,1800,3.121212121212121,2085
